,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MAP1S,241.885070277236,-1.0941991861184395,0.23972926534805503,-4.564312098190464,5.0113481052267805e-06,3.180697614278971e-05
MAP2,24.59791896744341,1.4423921430937017,0.6157651381576501,2.342438786660274,0.01915817639679605,0.04394310833300463
MAP2K1,687.3245228815392,-0.8674637183642101,0.165872543998231,-5.229700452254844,1.6978491745751844e-07,1.4546696483295964e-06
MAP2K2,1056.8818133764698,-0.8174758633258372,0.14828395375687195,-5.512908461195876,3.5295182760861756e-08,3.4022315217485916e-07
MAP2K3,321.7532099790389,-1.9412572373139265,0.23752518302163464,-8.172848085489571,3.011931430118857e-16,7.685234112952015e-15
MAP2K4,710.846794993661,0.499671668329261,0.13183323352522397,3.7901798732233756,0.00015053823269891157,0.0006818232245927433
MAP2K5,201.9663892460469,0.5832722511788362,0.3473606703040118,1.6791545533014818,0.09312192652953818,0.1584063964785937
MAP2K5-DT,17.328523120718636,0.9715140514831732,0.6604218345293859,1.4710507749572974,0.1412773858995681,0.2203376320486518
MAP2K6,331.38468666402406,-0.005045700145092881,0.17381068376581987,-0.029029861892098056,0.976840774279904,0.9832524454761985
MAP2K7,358.2639038822838,-0.6743611659255679,0.18864320056732337,-3.5747970978943426,0.00035049960678209407,0.0014262356017597834
MAP3K1,2510.5262169376365,-1.9303499889312952,0.2325255630532144,-8.301667840664585,1.0265989011341735e-16,2.743983189616025e-15
MAP3K10,117.65873099883196,-0.39760233470747247,0.2830834697309544,-1.4045409825072372,0.16015781681072727,0.2435900595893069
MAP3K11,583.9341998775677,-1.1373330627767935,0.20804355518112758,-5.466802669213208,4.582256810658682e-08,4.334443794356393e-07
MAP3K12,260.5392409442718,0.48246397282989234,0.2419639119612166,1.9939501263610935,0.04615750515736238,0.08947436712194531
MAP3K13,151.6315224451721,0.025411161293460608,0.24013063288455228,0.10582223928788603,0.9157233914618662,0.9390417108526885
MAP3K14,262.08317015657184,-0.766177474596488,0.32219645415079945,-2.377982329494817,0.017407660091199133,0.040696503773419344
MAP3K14-AS1,144.17958818798846,1.5912199563536351,0.2712062411479827,5.8671952002955265,4.4322876393129194e-09,4.922530427216441e-08
MAP3K2,2469.6393990339184,0.1883749385067265,0.16513054059546348,1.1407637728759523,0.25396823996494344,0.35212290585824396
MAP3K2-DT,11.421880347076943,0.4218778150639788,0.7055073250574687,0.5979779374078275,0.549854654400961,0.6452727342595185
MAP3K20,280.6897137080947,0.5390753908600721,0.31818358018525306,1.6942275605366286,0.09022204960842567,0.15433815855268943
MAP3K21,21.573472953792926,-0.5645605649629337,0.4763353455872394,-1.185216613029058,0.23593181308873667,0.3315668597901694
MAP3K3,954.573356349212,-1.3182341704547378,0.16163548533845296,-8.155598801181878,3.474540508214447e-16,8.791745665951956e-15
MAP3K4,813.9051971012857,0.4642034735645313,0.12703199852637062,3.6542247539950896,0.00025796022872592503,0.0010918182861770266
MAP3K4-AS1,25.615799240204872,-0.3023652086306734,0.45216836227368246,-0.668700497111874,0.5036865503561014,0.6027880504103997
MAP3K5,370.58682664480534,-1.545907672717938,0.15155151219468196,-10.200542708752891,1.971676445508493e-24,9.563575653581451e-23
MAP3K6,34.19209244210619,-0.5758706837719594,0.35008884413421826,-1.644927261810091,0.09998481216320168,0.16745387956555188
MAP3K7,1008.2219620722245,0.7479564189512596,0.15422704353427094,4.84970989400478,1.2364217365142587e-06,8.93448586566372e-06
MAP3K7CL,233.33516481355542,-3.2640340237535375,0.4104992777916405,-7.951375800983216,1.8445148263331513e-15,4.3148573333420495e-14
MAP3K8,375.2398114456628,-4.1685863569515575,0.19403547855272346,-21.48362963332433,2.2150406857644167e-102,5.604791281879229e-99
MAP3K9,188.05469409431788,-0.2622129940104415,0.31906300065325505,-0.8218220021550043,0.41117820955150763,0.5147058577410908
MAP3K9-DT,6.9833507503672445,1.0179293357290424,1.0197272905506451,0.9982368277888966,0.3181645322101103,0.42087330324157
MAP4,862.3478972853036,0.2216378579214805,0.16634113112257887,1.3324296668281808,0.18271903888212926,0.2704533926400006
MAP4K1,596.4981337762165,-0.36103657451953847,0.25472666466730115,-1.417348964982087,0.15638092587559177,0.23887465707246544
MAP4K2,678.5633578767191,-0.8819880810549813,0.13019963285886144,-6.774121106862651,1.2516479495476352e-11,1.97531384303869e-10
MAP4K3,297.79348907001713,0.9886286922781673,0.22327365943506056,4.427878751034272,9.516436903747578e-06,5.6923530901728236e-05
MAP4K3-DT,33.635143925077855,0.08077570299932157,0.38459195621563264,0.2100296215088605,0.8336445540005566,0.8783671052006699
MAP4K4,2943.6098459829777,0.2187031548234527,0.15584113189266655,1.4033724740531373,0.16050579675409626,0.2439726678334691
